trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
1812,False,"{'a': 0.5, 'e': 0.00011680554667989138}",20,9,22.393217870347765,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1813,False,"{'a': 0.5, 'e': 0.00011622297658541522}",20,3,32.64855456122165,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1814,False,"{'a': 0.5, 'e': 0.00011564331207140719}",20,9,22.95659608807054,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1815,False,"{'a': 0.5, 'e': 0.00011506653864622381}",35,17,30.68814981999749,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1816,False,"{'a': 0.5, 'e': 0.00011449264189049966}",25,8,30.871782717742864,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1817,False,"{'a': 0.5, 'e': 0.00011392160745678613}",25,12,24.04000345331019,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1818,False,"{'a': 0.5, 'e': 0.00011335342106919225}",20,10,17.308021788092752,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1819,False,"{'a': 0.5, 'e': 0.00011278806852302912}",25,4,34.78725003011768,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1820,False,"{'a': 0.5, 'e': 0.00011222553568445325}",25,13,23.343920662064257,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1821,False,"{'a': 0.5, 'e': 0.00011166580849011478}",30,23,12.833816240759555,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1822,False,"{'a': 0.5, 'e': 0.00011110887294680429}",20,6,24.58997891327025,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1823,False,"{'a': 0.5, 'e': 0.0001105547151311046}",25,14,23.127789292034198,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1824,False,"{'a': 0.5, 'e': 0.00011000332118904105}",20,12,18.636101943676532,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1825,False,"{'a': 0.5, 'e': 0.00010945467733573657}",30,15,23.650671515701706,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1826,False,"{'a': 0.5, 'e': 0.00010890876985506645}",30,16,25.597051814387186,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1827,False,"{'a': 0.5, 'e': 0.00010836558509931485}",20,8,24.333864364473502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1828,False,"{'a': 0.5, 'e': 0.00010782510948883497}",20,12,16.25686644200016,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1829,False,"{'a': 0.5, 'e': 0.000107287329511708}",25,12,22.600568357776794,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1830,False,"{'a': 0.5, 'e': 0.00010675223172340693}",20,10,18.484302970151226,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1831,False,"{'a': 0.5, 'e': 0.00010621980274645875}",20,14,11.619654156837473,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1832,False,"{'a': 0.5, 'e': 0.00010569002927011171}",20,11,17.412561340321957,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1833,False,"{'a': 0.5, 'e': 0.00010516289805000093}",25,13,24.009655760066593,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1834,False,"{'a': 0.5, 'e': 0.00010463839590781864}",20,14,10.401109347563843,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1835,False,"{'a': 0.5, 'e': 0.00010411650973098415}",30,18,21.192812811287382,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1836,False,"{'a': 0.5, 'e': 0.00010359722647231549}",20,10,18.642372773782796,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1837,False,"{'a': 0.5, 'e': 0.00010308053314970452}",20,3,28.459064242967564,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1838,False,"{'a': 0.5, 'e': 0.00010256641684579088}",20,16,7.6459268181262665,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1839,False,"{'a': 0.5, 'e': 0.00010205486470764058}",20,9,23.23082419663733,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1840,False,"{'a': 0.5, 'e': 0.00010154586394642315}",20,4,26.827252150304567,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1841,False,"{'a': 0.5, 'e': 0.00010103940183709324}",25,17,17.506106616241155,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1842,False,"{'a': 0.5, 'e': 0.00010053546571807191}",20,2,27.860749382846905,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1843,False,"{'a': 0.5, 'e': 0.00010003404299092957}",20,14,9.781565191812199,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1844,False,"{'a': 0.5, 'e': 9.953512112007229e-05}",30,14,31.004988124115204,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1845,False,"{'a': 0.5, 'e': 9.903868763242697e-05}",30,19,20.123845648923393,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1846,False,"{'a': 0.5, 'e': 9.854473011713091e-05}",35,21,24.98575255858431,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1847,False,"{'a': 0.5, 'e': 9.805323622522013e-05}",25,3,37.48555146472008,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1848,False,"{'a': 0.5, 'e': 9.75641936693221e-05}",25,16,20.22579758064854,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1849,False,"{'a': 0.5, 'e': 9.707759022334712e-05}",25,18,14.095729935231503,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1850,False,"{'a': 0.5, 'e': 9.659341372218383e-05}",35,14,35.442327589399845,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
1851,False,"{'a': 0.5, 'e': 9.61116520613947e-05}",25,14,20.87253362737,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1852,False,"{'a': 0.5, 'e': 9.563229319691273e-05}",25,14,22.31219199478048,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1853,False,"{'a': 0.5, 'e': 9.515532514474172e-05}",20,11,13.61503919951063,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1854,False,"{'a': 0.5, 'e': 9.468073598065517e-05}",25,11,21.909744821251454,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1855,False,"{'a': 0.5, 'e': 9.420851383989959e-05}",20,13,14.034785641709238,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1856,False,"{'a': 0.5, 'e': 9.373864691689655e-05}",30,18,18.6033446376079,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1857,False,"{'a': 0.5, 'e': 9.32711234649488e-05}",20,0,25.295234692561603,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1858,False,"{'a': 0.5, 'e': 9.28059317959454e-05}",20,14,12.620245666924976,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1859,False,"{'a': 0.5, 'e': 9.234306028007055e-05}",30,0,47.633092707966675,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
1860,False,"{'a': 0.5, 'e': 9.18824973455124e-05}",20,16,6.726624221146984,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1861,False,"{'a': 0.5, 'e': 9.142423147817327e-05}",25,15,18.35364414284003,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1862,False,"{'a': 0.5, 'e': 9.096825122138294e-05}",20,11,18.93794057403079,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1863,False,"{'a': 0.5, 'e': 9.051454517561092e-05}",20,12,14.273234333484986,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1864,False,"{'a': 0.5, 'e': 9.006310199818276e-05}",30,17,21.285603980536855,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1865,False,"{'a': 0.5, 'e': 8.961391040299518e-05}",20,12,14.380177488862167,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1866,False,"{'a': 0.5, 'e': 8.916695916023506e-05}",25,20,11.195672825119434,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1867,False,"{'a': 0.5, 'e': 8.872223709609823e-05}",20,11,13.373558061413647,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1868,False,"{'a': 0.5, 'e': 8.82797330925096e-05}",20,9,19.60686148425988,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1869,False,"{'a': 0.5, 'e': 8.783943608684635e-05}",25,14,19.698574309649818,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1870,False,"{'a': 0.5, 'e': 8.740133507166009e-05}",25,12,26.245763485999845,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1871,False,"{'a': 0.5, 'e': 8.696541909440292e-05}",35,18,33.42469643140265,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1872,False,"{'a': 0.5, 'e': 8.653167725715241e-05}",20,11,16.18628423627368,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1873,False,"{'a': 0.5, 'e': 8.610009871634035e-05}",30,14,29.382091253580654,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1874,False,"{'a': 0.5, 'e': 8.567067268248044e-05}",25,14,18.983852150401685,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1875,False,"{'a': 0.5, 'e': 8.52433884198996e-05}",30,4,43.58333205349013,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
1876,False,"{'a': 0.5, 'e': 8.481823524646916e-05}",25,20,8.946917603971377,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1877,False,"{'a': 0.5, 'e': 8.439520253333736e-05}",20,16,6.849402999233521,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1878,False,"{'a': 0.5, 'e': 8.397427970466464e-05}",20,7,21.17070227264804,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1879,False,"{'a': 0.5, 'e': 8.355545623735804e-05}",30,20,17.862726092178978,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1880,False,"{'a': 0.5, 'e': 8.313872166080937e-05}",25,15,19.287506724757236,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1881,False,"{'a': 0.5, 'e': 8.272406555663223e-05}",25,12,29.750981206434485,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1882,False,"{'a': 0.5, 'e': 8.23114775584027e-05}",30,13,30.00950563814306,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1883,False,"{'a': 0.5, 'e': 8.190094735139904e-05}",25,17,15.938943242518667,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1884,False,"{'a': 0.5, 'e': 8.149246467234484e-05}",20,11,18.487666908735022,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1885,False,"{'a': 0.5, 'e': 8.1086019309152e-05}",25,8,31.640044520421903,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1886,False,"{'a': 0.5, 'e': 8.068160110066498e-05}",20,13,11.904598451182672,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1887,False,"{'a': 0.5, 'e': 8.027919993640778e-05}",20,6,24.24349390679198,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1888,False,"{'a': 0.5, 'e': 7.987880575633008e-05}",20,5,28.371327051698362,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1889,False,"{'a': 0.5, 'e': 7.948040855055677e-05}",25,14,21.04748111972336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1890,False,"{'a': 0.5, 'e': 7.90839983591367e-05}",25,11,26.864623580252072,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1891,False,"{'a': 0.5, 'e': 7.868956527179456e-05}",25,7,31.420613664948583,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1892,False,"{'a': 0.5, 'e': 7.829709942768277e-05}",20,10,18.556115432232485,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1893,False,"{'a': 0.5, 'e': 7.790659101513453e-05}",20,9,21.524383818467477,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1894,False,"{'a': 0.5, 'e': 7.751803027141943e-05}",20,10,21.205609172090444,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1895,False,"{'a': 0.5, 'e': 7.713140748249839e-05}",20,16,7.181561298033526,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1896,False,"{'a': 0.5, 'e': 7.674671298278181e-05}",20,9,20.34578480158646,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1897,False,"{'a': 0.5, 'e': 7.636393715488688e-05}",25,11,24.978502809227596,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1898,False,"{'a': 0.5, 'e': 7.598307042939826e-05}",20,5,27.85683501337448,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
1899,False,"{'a': 0.5, 'e': 7.56041032846277e-05}",20,11,18.17066819213545,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1900,False,"{'a': 0.5, 'e': 7.522702624637696e-05}",20,16,9.09414066639369,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1901,False,"{'a': 0.5, 'e': 7.48518298877006e-05}",20,11,16.893181364255845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1902,False,"{'a': 0.5, 'e': 7.447850482866982e-05}",25,0,37.7476400068868,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
1903,False,"{'a': 0.5, 'e': 7.4107041736139e-05}",25,5,33.685848395940695,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1904,False,"{'a': 0.5, 'e': 7.373743132351118e-05}",20,14,11.929606009502658,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1905,False,"{'a': 0.5, 'e': 7.336966435050708e-05}",30,10,36.287594545728076,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1906,False,"{'a': 0.5, 'e': 7.300373162293296e-05}",25,2,37.56485435872287,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
1907,False,"{'a': 0.5, 'e': 7.263962399245182e-05}",25,16,15.268946389389233,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1908,False,"{'a': 0.5, 'e': 7.227733235635367e-05}",20,2,28.194530334469036,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1909,False,"{'a': 0.5, 'e': 7.191684765732888e-05}",35,13,36.04260948121498,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1910,False,"{'a': 0.5, 'e': 7.155816088324133e-05}",20,6,25.5865563734099,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1911,False,"{'a': 0.5, 'e': 7.120126306690273e-05}",25,16,16.03352525779314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1912,False,"{'a': 0.5, 'e': 7.084614528584932e-05}",30,21,20.10499664794556,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1913,False,"{'a': 0.5, 'e': 7.049279866211783e-05}",25,11,23.450275412117733,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1914,False,"{'a': 0.5, 'e': 7.014121436202454e-05}",30,13,31.506375686970667,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1915,False,"{'a': 0.5, 'e': 6.979138359594336e-05}",30,18,23.119082784004494,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1916,False,"{'a': 0.5, 'e': 6.944329761808704e-05}",30,20,23.832649431059508,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1917,False,"{'a': 0.5, 'e': 6.909694772628816e-05}",30,14,31.35532093661746,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1918,False,"{'a': 0.5, 'e': 6.875232526178109e-05}",20,0,35.28870725155591,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
1919,False,"{'a': 0.5, 'e': 6.840942160898655e-05}",20,3,24.496000812135694,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1920,False,"{'a': 0.5, 'e': 6.806822819529511e-05}",25,16,18.953075400637715,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1921,False,"{'a': 0.5, 'e': 6.77287364908539e-05}",25,15,18.186137070783857,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1922,False,"{'a': 0.5, 'e': 6.739093800835238e-05}",20,10,19.27987020043127,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1923,False,"{'a': 0.5, 'e': 6.705482430281112e-05}",20,6,20.903109420694946,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1924,False,"{'a': 0.5, 'e': 6.672038697136977e-05}",25,17,16.96640384017258,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1925,False,"{'a': 0.5, 'e': 6.638761765307773e-05}",20,9,19.81739619938356,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1926,False,"{'a': 0.5, 'e': 6.605650802868481e-05}",25,12,23.459672130937122,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1927,False,"{'a': 0.5, 'e': 6.572704982043295e-05}",25,15,16.42265943402378,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1928,False,"{'a': 0.5, 'e': 6.539923479185e-05}",30,17,21.168138673092447,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1929,False,"{'a': 0.5, 'e': 6.507305474754294e-05}",30,16,27.071362313356538,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1930,False,"{'a': 0.5, 'e': 6.474850153299391e-05}",20,6,24.998480754879267,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1931,False,"{'a': 0.5, 'e': 6.442556703435542e-05}",20,10,20.326779298256714,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1932,False,"{'a': 0.5, 'e': 6.41042431782484e-05}",30,18,21.50601848238503,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1933,False,"{'a': 0.5, 'e': 6.378452193155948e-05}",20,15,9.686145409222512,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1934,False,"{'a': 0.5, 'e': 6.346639530124096e-05}",20,15,10.342802561184394,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
1935,False,"{'a': 0.5, 'e': 6.314985533411063e-05}",20,14,8.827405239751663,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1936,False,"{'a': 0.5, 'e': 6.283489411665261e-05}",25,8,26.92628225862141,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1937,False,"{'a': 0.5, 'e': 6.252150377482026e-05}",20,13,15.729157286738213,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1938,False,"{'a': 0.5, 'e': 6.220967647383851e-05}",25,11,26.5955554108347,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1939,False,"{'a': 0.5, 'e': 6.189940441800879e-05}",25,9,29.647357781118316,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
1940,False,"{'a': 0.5, 'e': 6.159067985051335e-05}",30,17,29.799257355425475,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1941,False,"{'a': 0.5, 'e': 6.128349505322202e-05}",25,18,11.453855196437475,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1942,False,"{'a': 0.5, 'e': 6.097784234649899e-05}",20,9,19.57144394299984,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1943,False,"{'a': 0.5, 'e': 6.0673714089010444e-05}",20,14,12.685661757354275,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1944,False,"{'a': 0.5, 'e': 6.0371102677534323e-05}",20,9,21.88134087557442,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1945,False,"{'a': 0.5, 'e': 6.007000054676936e-05}",30,8,37.44320052124125,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
1946,False,"{'a': 0.5, 'e': 5.977040016914682e-05}",25,12,24.06337507939336,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1947,False,"{'a': 0.5, 'e': 5.947229405464145e-05}",20,9,17.95215215062255,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1948,False,"{'a': 0.5, 'e': 5.917567475058507e-05}",20,11,16.251292403198374,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1949,False,"{'a': 0.5, 'e': 5.888053484147942e-05}",25,16,19.462802564963653,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1950,False,"{'a': 0.5, 'e': 5.85868669488115e-05}",25,15,17.436981191713137,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1951,False,"{'a': 0.5, 'e': 5.829466373086881e-05}",20,9,19.061364665016704,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1952,False,"{'a': 0.5, 'e': 5.8003917882555465e-05}",20,9,22.171559152957823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1953,False,"{'a': 0.5, 'e': 5.771462213521033e-05}",20,8,23.434373987617438,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1954,False,"{'a': 0.5, 'e': 5.7426769256424445e-05}",20,16,5.8199897892898065,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
1955,False,"{'a': 0.5, 'e': 5.7140352049861057e-05}",20,12,17.082331411725097,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1956,False,"{'a': 0.5, 'e': 5.685536335507487e-05}",20,12,16.007255972415788,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1957,False,"{'a': 0.5, 'e': 5.657179604733388e-05}",25,13,20.731601092822807,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1958,False,"{'a': 0.5, 'e': 5.628964303744043e-05}",25,15,17.252406681271083,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1959,False,"{'a': 0.5, 'e': 5.600889727155467e-05}",30,17,21.130281595447254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1960,False,"{'a': 0.5, 'e': 5.572955173101792e-05}",25,13,25.611705571850116,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1961,False,"{'a': 0.5, 'e': 5.5451599432176945e-05}",35,23,23.569033169839912,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1962,False,"{'a': 0.5, 'e': 5.517503342620997e-05}",25,7,29.376549857034487,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
1963,False,"{'a': 0.5, 'e': 5.489984679895225e-05}",25,11,26.148285181909703,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1964,False,"{'a': 0.5, 'e': 5.4626032670723984e-05}",25,19,9.318877227957033,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
1965,False,"{'a': 0.5, 'e': 5.4353584196157486e-05}",20,9,19.4453632015851,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1966,False,"{'a': 0.5, 'e': 5.408249456402682e-05}",25,13,23.982916938830183,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1967,False,"{'a': 0.5, 'e': 5.381275699707714e-05}",20,0,26.54361650528273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
1968,False,"{'a': 0.5, 'e': 5.354436475185504e-05}",20,10,15.97068541777988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1969,False,"{'a': 0.5, 'e': 5.327731111854062e-05}",20,12,17.57022239051394,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1970,False,"{'a': 0.5, 'e': 5.301158942077891e-05}",20,6,28.899911222404377,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1971,False,"{'a': 0.5, 'e': 5.274719301551385e-05}",25,11,28.00232980437245,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1972,False,"{'a': 0.5, 'e': 5.248411529282133e-05}",20,9,16.156733430472933,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1973,False,"{'a': 0.5, 'e': 5.2222349675744776e-05}",35,26,17.275226155412234,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1974,False,"{'a': 0.5, 'e': 5.1961889620129935e-05}",20,13,14.352721850961654,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1975,False,"{'a': 0.5, 'e': 5.170272861446196e-05}",25,15,19.147491427663606,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
1976,False,"{'a': 0.5, 'e': 5.144486017970228e-05}",25,17,12.788470541332158,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1977,False,"{'a': 0.5, 'e': 5.118827786912642e-05}",30,13,28.92775320052638,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1978,False,"{'a': 0.5, 'e': 5.093297526816345e-05}",25,12,24.45762604017013,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1979,False,"{'a': 0.5, 'e': 5.067894599423484e-05}",20,12,15.012891268666404,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1980,False,"{'a': 0.5, 'e': 5.042618369659572e-05}",20,12,18.5765794461584,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
1981,False,"{'a': 0.5, 'e': 5.017468205617528e-05}",20,3,26.9990779984281,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
1982,False,"{'a': 0.5, 'e': 4.9924434785419614e-05}",20,9,22.370585974513386,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
1983,False,"{'a': 0.5, 'e': 4.967543562813372e-05}",25,11,25.23069061936819,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1984,False,"{'a': 0.5, 'e': 4.942767835932579e-05}",20,8,22.608520367287568,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
1985,False,"{'a': 0.5, 'e': 4.918115678505129e-05}",20,11,14.713616663450486,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
1986,False,"{'a': 0.5, 'e': 4.893586474225786e-05}",25,18,15.164150376929395,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1987,False,"{'a': 0.5, 'e': 4.869179609863181e-05}",20,6,26.576178425688145,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
1988,False,"{'a': 0.5, 'e': 4.844894475244418e-05}",30,17,28.245359587421547,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
1989,False,"{'a': 0.5, 'e': 4.820730463239883e-05}",25,18,10.551685159633532,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
1990,False,"{'a': 0.5, 'e': 4.796686969748e-05}",25,19,11.719397179784686,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
